     shots,    errors,  discards, seconds,decoder,strong_id,json_metadata,custom_counts
      3072,         0,         0,   0.064,pymatching,179b712a1ee656ed95f2d54551dc5d69d42cfee3366d8ee5e2801c961060d01c,"{""b"":""X"",""c"":""heavy_hex"",""d"":9,""g"":""all"",""noise"":""uniform"",""p"":0.0001,""r"":36}",
      3072,         0,         0,   0.064,pymatching,179b712a1ee656ed95f2d54551dc5d69d42cfee3366d8ee5e2801c961060d01c,"{""b"":""X"",""c"":""heavy_hex"",""d"":9,""g"":""all"",""noise"":""uniform"",""p"":0.0001,""r"":36}",
      3072,         0,         0,   0.067,pymatching,ae533e94b075bdedd93fcc894170fb21f0141dbef612e3a9d2bd9a3d7808d3a7,"{""b"":""X"",""c"":""heavy_hex"",""d"":9,""g"":""all"",""noise"":""uniform"",""p"":0.00012,""r"":36}",
      3072,         0,         0,   0.069,pymatching,ae533e94b075bdedd93fcc894170fb21f0141dbef612e3a9d2bd9a3d7808d3a7,"{""b"":""X"",""c"":""heavy_hex"",""d"":9,""g"":""all"",""noise"":""uniform"",""p"":0.00012,""r"":36}",
      3072,         0,         0,   0.068,pymatching,ae533e94b075bdedd93fcc894170fb21f0141dbef612e3a9d2bd9a3d7808d3a7,"{""b"":""X"",""c"":""heavy_hex"",""d"":9,""g"":""all"",""noise"":""uniform"",""p"":0.00012,""r"":36}",
      3072,         0,         0,   0.068,pymatching,ae533e94b075bdedd93fcc894170fb21f0141dbef612e3a9d2bd9a3d7808d3a7,"{""b"":""X"",""c"":""heavy_hex"",""d"":9,""g"":""all"",""noise"":""uniform"",""p"":0.00012,""r"":36}",
      3072,         0,         0,   0.068,pymatching,ae533e94b075bdedd93fcc894170fb21f0141dbef612e3a9d2bd9a3d7808d3a7,"{""b"":""X"",""c"":""heavy_hex"",""d"":9,""g"":""all"",""noise"":""uniform"",""p"":0.00012,""r"":36}",
      3072,         0,         0,   0.069,pymatching,179b712a1ee656ed95f2d54551dc5d69d42cfee3366d8ee5e2801c961060d01c,"{""b"":""X"",""c"":""heavy_hex"",""d"":9,""g"":""all"",""noise"":""uniform"",""p"":0.0001,""r"":36}",
      3072,         0,         0,   0.074,pymatching,ae533e94b075bdedd93fcc894170fb21f0141dbef612e3a9d2bd9a3d7808d3a7,"{""b"":""X"",""c"":""heavy_hex"",""d"":9,""g"":""all"",""noise"":""uniform"",""p"":0.00012,""r"":36}",
      4096,         0,         0,   0.084,pymatching,179b712a1ee656ed95f2d54551dc5d69d42cfee3366d8ee5e2801c961060d01c,"{""b"":""X"",""c"":""heavy_hex"",""d"":9,""g"":""all"",""noise"":""uniform"",""p"":0.0001,""r"":36}",
      4096,         0,         0,   0.084,pymatching,179b712a1ee656ed95f2d54551dc5d69d42cfee3366d8ee5e2801c961060d01c,"{""b"":""X"",""c"":""heavy_hex"",""d"":9,""g"":""all"",""noise"":""uniform"",""p"":0.0001,""r"":36}",
      4096,         0,         0,   0.083,pymatching,179b712a1ee656ed95f2d54551dc5d69d42cfee3366d8ee5e2801c961060d01c,"{""b"":""X"",""c"":""heavy_hex"",""d"":9,""g"":""all"",""noise"":""uniform"",""p"":0.0001,""r"":36}",
      4096,         0,         0,   0.085,pymatching,179b712a1ee656ed95f2d54551dc5d69d42cfee3366d8ee5e2801c961060d01c,"{""b"":""X"",""c"":""heavy_hex"",""d"":9,""g"":""all"",""noise"":""uniform"",""p"":0.0001,""r"":36}",
      4096,         0,         0,   0.085,pymatching,179b712a1ee656ed95f2d54551dc5d69d42cfee3366d8ee5e2801c961060d01c,"{""b"":""X"",""c"":""heavy_hex"",""d"":9,""g"":""all"",""noise"":""uniform"",""p"":0.0001,""r"":36}",
      4096,         0,         0,   0.090,pymatching,ae533e94b075bdedd93fcc894170fb21f0141dbef612e3a9d2bd9a3d7808d3a7,"{""b"":""X"",""c"":""heavy_hex"",""d"":9,""g"":""all"",""noise"":""uniform"",""p"":0.00012,""r"":36}",
