     shots,    errors,  discards, seconds,decoder,strong_id,json_metadata,custom_counts
      1024,         3,         0,   0.123,pymatching,38ca9e450ab35f34fb026cb1d5dd6b6fc3846903ff82baa199f773a86103948a,"{""b"":""X"",""c"":""heavy_hex"",""d"":9,""g"":""all"",""noise"":""uniform"",""p"":0.000835,""r"":36}",
      1024,         2,         0,   0.083,pymatching,088c079d8813ecf3b99f2335573b9c45aae2df0de5ce86271f5adb6b0a3e1a01,"{""b"":""X"",""c"":""heavy_hex"",""d"":9,""g"":""all"",""noise"":""uniform"",""p"":0.000646,""r"":36}",
      1024,        11,         0,   0.097,pymatching,4b8f826578cb1a9d90f14c7a7720baae0f8344a534755c11a9935a55f1876c3e,"{""b"":""Z"",""c"":""heavy_hex"",""d"":9,""g"":""all"",""noise"":""uniform"",""p"":0.000646,""r"":36}",
      1024,         4,         0,   0.085,pymatching,4b8f826578cb1a9d90f14c7a7720baae0f8344a534755c11a9935a55f1876c3e,"{""b"":""Z"",""c"":""heavy_hex"",""d"":9,""g"":""all"",""noise"":""uniform"",""p"":0.000646,""r"":36}",
       272,         0,         0,   0.018,pymatching,5c3d2edb7e647daefc391bac1490eaf6cd4615fb5913d620f03d623636fa2202,"{""b"":""Z"",""c"":""heavy_hex"",""d"":9,""g"":""all"",""noise"":""uniform"",""p"":0.0005,""r"":36}",
      1024,         2,         0,   0.067,pymatching,5c3d2edb7e647daefc391bac1490eaf6cd4615fb5913d620f03d623636fa2202,"{""b"":""Z"",""c"":""heavy_hex"",""d"":9,""g"":""all"",""noise"":""uniform"",""p"":0.0005,""r"":36}",
      1024,         0,         0,   0.086,pymatching,088c079d8813ecf3b99f2335573b9c45aae2df0de5ce86271f5adb6b0a3e1a01,"{""b"":""X"",""c"":""heavy_hex"",""d"":9,""g"":""all"",""noise"":""uniform"",""p"":0.000646,""r"":36}",
      1024,         1,         0,   0.064,pymatching,1a946916cdf11b1a42433a43ec3cb62e323a73f9882addd1e3a9411fc5a863eb,"{""b"":""X"",""c"":""heavy_hex"",""d"":9,""g"":""all"",""noise"":""uniform"",""p"":0.0005,""r"":36}",
      1024,         0,         0,   0.067,pymatching,1a946916cdf11b1a42433a43ec3cb62e323a73f9882addd1e3a9411fc5a863eb,"{""b"":""X"",""c"":""heavy_hex"",""d"":9,""g"":""all"",""noise"":""uniform"",""p"":0.0005,""r"":36}",
      1024,         0,         0,   0.067,pymatching,1a946916cdf11b1a42433a43ec3cb62e323a73f9882addd1e3a9411fc5a863eb,"{""b"":""X"",""c"":""heavy_hex"",""d"":9,""g"":""all"",""noise"":""uniform"",""p"":0.0005,""r"":36}",
      1024,         0,         0,   0.064,pymatching,5c3d2edb7e647daefc391bac1490eaf6cd4615fb5913d620f03d623636fa2202,"{""b"":""Z"",""c"":""heavy_hex"",""d"":9,""g"":""all"",""noise"":""uniform"",""p"":0.0005,""r"":36}",
      1024,         0,         0,   0.065,pymatching,1a946916cdf11b1a42433a43ec3cb62e323a73f9882addd1e3a9411fc5a863eb,"{""b"":""X"",""c"":""heavy_hex"",""d"":9,""g"":""all"",""noise"":""uniform"",""p"":0.0005,""r"":36}",
      1024,         0,         0,   0.086,pymatching,088c079d8813ecf3b99f2335573b9c45aae2df0de5ce86271f5adb6b0a3e1a01,"{""b"":""X"",""c"":""heavy_hex"",""d"":9,""g"":""all"",""noise"":""uniform"",""p"":0.000646,""r"":36}",
      1024,         3,         0,   0.084,pymatching,4b8f826578cb1a9d90f14c7a7720baae0f8344a534755c11a9935a55f1876c3e,"{""b"":""Z"",""c"":""heavy_hex"",""d"":9,""g"":""all"",""noise"":""uniform"",""p"":0.000646,""r"":36}",
      1024,         5,         0,   0.090,pymatching,4b8f826578cb1a9d90f14c7a7720baae0f8344a534755c11a9935a55f1876c3e,"{""b"":""Z"",""c"":""heavy_hex"",""d"":9,""g"":""all"",""noise"":""uniform"",""p"":0.000646,""r"":36}",
      1024,         1,         0,   0.085,pymatching,088c079d8813ecf3b99f2335573b9c45aae2df0de5ce86271f5adb6b0a3e1a01,"{""b"":""X"",""c"":""heavy_hex"",""d"":9,""g"":""all"",""noise"":""uniform"",""p"":0.000646,""r"":36}",
      1024,         3,         0,   0.120,pymatching,38ca9e450ab35f34fb026cb1d5dd6b6fc3846903ff82baa199f773a86103948a,"{""b"":""X"",""c"":""heavy_hex"",""d"":9,""g"":""all"",""noise"":""uniform"",""p"":0.000835,""r"":36}",
      2048,         4,         0,   0.124,pymatching,5c3d2edb7e647daefc391bac1490eaf6cd4615fb5913d620f03d623636fa2202,"{""b"":""Z"",""c"":""heavy_hex"",""d"":9,""g"":""all"",""noise"":""uniform"",""p"":0.0005,""r"":36}",
      1024,         0,         0,   0.065,pymatching,1a946916cdf11b1a42433a43ec3cb62e323a73f9882addd1e3a9411fc5a863eb,"{""b"":""X"",""c"":""heavy_hex"",""d"":9,""g"":""all"",""noise"":""uniform"",""p"":0.0005,""r"":36}",
      1024,         6,         0,   0.118,pymatching,38ca9e450ab35f34fb026cb1d5dd6b6fc3846903ff82baa199f773a86103948a,"{""b"":""X"",""c"":""heavy_hex"",""d"":9,""g"":""all"",""noise"":""uniform"",""p"":0.000835,""r"":36}",
      1024,         1,         0,   0.065,pymatching,1a946916cdf11b1a42433a43ec3cb62e323a73f9882addd1e3a9411fc5a863eb,"{""b"":""X"",""c"":""heavy_hex"",""d"":9,""g"":""all"",""noise"":""uniform"",""p"":0.0005,""r"":36}",
      1024,         0,         0,   0.062,pymatching,5c3d2edb7e647daefc391bac1490eaf6cd4615fb5913d620f03d623636fa2202,"{""b"":""Z"",""c"":""heavy_hex"",""d"":9,""g"":""all"",""noise"":""uniform"",""p"":0.0005,""r"":36}",
      2048,         1,         0,   0.136,pymatching,5c3d2edb7e647daefc391bac1490eaf6cd4615fb5913d620f03d623636fa2202,"{""b"":""Z"",""c"":""heavy_hex"",""d"":9,""g"":""all"",""noise"":""uniform"",""p"":0.0005,""r"":36}",
      1024,         1,         0,   0.085,pymatching,088c079d8813ecf3b99f2335573b9c45aae2df0de5ce86271f5adb6b0a3e1a01,"{""b"":""X"",""c"":""heavy_hex"",""d"":9,""g"":""all"",""noise"":""uniform"",""p"":0.000646,""r"":36}",
      1024,         4,         0,   0.085,pymatching,4b8f826578cb1a9d90f14c7a7720baae0f8344a534755c11a9935a55f1876c3e,"{""b"":""Z"",""c"":""heavy_hex"",""d"":9,""g"":""all"",""noise"":""uniform"",""p"":0.000646,""r"":36}",
      1024,         0,         0,   0.086,pymatching,088c079d8813ecf3b99f2335573b9c45aae2df0de5ce86271f5adb6b0a3e1a01,"{""b"":""X"",""c"":""heavy_hex"",""d"":9,""g"":""all"",""noise"":""uniform"",""p"":0.000646,""r"":36}",
      1024,         6,         0,   0.093,pymatching,4b8f826578cb1a9d90f14c7a7720baae0f8344a534755c11a9935a55f1876c3e,"{""b"":""Z"",""c"":""heavy_hex"",""d"":9,""g"":""all"",""noise"":""uniform"",""p"":0.000646,""r"":36}",
      1024,         3,         0,   0.061,pymatching,5c3d2edb7e647daefc391bac1490eaf6cd4615fb5913d620f03d623636fa2202,"{""b"":""Z"",""c"":""heavy_hex"",""d"":9,""g"":""all"",""noise"":""uniform"",""p"":0.0005,""r"":36}",
      2048,         1,         0,   0.130,pymatching,1a946916cdf11b1a42433a43ec3cb62e323a73f9882addd1e3a9411fc5a863eb,"{""b"":""X"",""c"":""heavy_hex"",""d"":9,""g"":""all"",""noise"":""uniform"",""p"":0.0005,""r"":36}",
      1024,         4,         0,   0.117,pymatching,38ca9e450ab35f34fb026cb1d5dd6b6fc3846903ff82baa199f773a86103948a,"{""b"":""X"",""c"":""heavy_hex"",""d"":9,""g"":""all"",""noise"":""uniform"",""p"":0.000835,""r"":36}",
      2048,         4,         0,   0.125,pymatching,5c3d2edb7e647daefc391bac1490eaf6cd4615fb5913d620f03d623636fa2202,"{""b"":""Z"",""c"":""heavy_hex"",""d"":9,""g"":""all"",""noise"":""uniform"",""p"":0.0005,""r"":36}",
      1024,         8,         0,   0.118,pymatching,38ca9e450ab35f34fb026cb1d5dd6b6fc3846903ff82baa199f773a86103948a,"{""b"":""X"",""c"":""heavy_hex"",""d"":9,""g"":""all"",""noise"":""uniform"",""p"":0.000835,""r"":36}",
      2048,         2,         0,   0.132,pymatching,1a946916cdf11b1a42433a43ec3cb62e323a73f9882addd1e3a9411fc5a863eb,"{""b"":""X"",""c"":""heavy_hex"",""d"":9,""g"":""all"",""noise"":""uniform"",""p"":0.0005,""r"":36}",
      2048,         0,         0,   0.128,pymatching,1a946916cdf11b1a42433a43ec3cb62e323a73f9882addd1e3a9411fc5a863eb,"{""b"":""X"",""c"":""heavy_hex"",""d"":9,""g"":""all"",""noise"":""uniform"",""p"":0.0005,""r"":36}",
      1024,         6,         0,   0.084,pymatching,4b8f826578cb1a9d90f14c7a7720baae0f8344a534755c11a9935a55f1876c3e,"{""b"":""Z"",""c"":""heavy_hex"",""d"":9,""g"":""all"",""noise"":""uniform"",""p"":0.000646,""r"":36}",
      1024,         3,         0,   0.064,pymatching,5c3d2edb7e647daefc391bac1490eaf6cd4615fb5913d620f03d623636fa2202,"{""b"":""Z"",""c"":""heavy_hex"",""d"":9,""g"":""all"",""noise"":""uniform"",""p"":0.0005,""r"":36}",
      1024,         6,         0,   0.093,pymatching,4b8f826578cb1a9d90f14c7a7720baae0f8344a534755c11a9935a55f1876c3e,"{""b"":""Z"",""c"":""heavy_hex"",""d"":9,""g"":""all"",""noise"":""uniform"",""p"":0.000646,""r"":36}",
      2048,         2,         0,   0.136,pymatching,5c3d2edb7e647daefc391bac1490eaf6cd4615fb5913d620f03d623636fa2202,"{""b"":""Z"",""c"":""heavy_hex"",""d"":9,""g"":""all"",""noise"":""uniform"",""p"":0.0005,""r"":36}",
      1024,         4,         0,   0.117,pymatching,38ca9e450ab35f34fb026cb1d5dd6b6fc3846903ff82baa199f773a86103948a,"{""b"":""X"",""c"":""heavy_hex"",""d"":9,""g"":""all"",""noise"":""uniform"",""p"":0.000835,""r"":36}",
      2048,         5,         0,   0.169,pymatching,088c079d8813ecf3b99f2335573b9c45aae2df0de5ce86271f5adb6b0a3e1a01,"{""b"":""X"",""c"":""heavy_hex"",""d"":9,""g"":""all"",""noise"":""uniform"",""p"":0.000646,""r"":36}",
      2048,         2,         0,   0.128,pymatching,1a946916cdf11b1a42433a43ec3cb62e323a73f9882addd1e3a9411fc5a863eb,"{""b"":""X"",""c"":""heavy_hex"",""d"":9,""g"":""all"",""noise"":""uniform"",""p"":0.0005,""r"":36}",
      1024,         2,         0,   0.119,pymatching,38ca9e450ab35f34fb026cb1d5dd6b6fc3846903ff82baa199f773a86103948a,"{""b"":""X"",""c"":""heavy_hex"",""d"":9,""g"":""all"",""noise"":""uniform"",""p"":0.000835,""r"":36}",
      2048,         3,         0,   0.171,pymatching,088c079d8813ecf3b99f2335573b9c45aae2df0de5ce86271f5adb6b0a3e1a01,"{""b"":""X"",""c"":""heavy_hex"",""d"":9,""g"":""all"",""noise"":""uniform"",""p"":0.000646,""r"":36}",
      2048,         0,         0,   0.130,pymatching,1a946916cdf11b1a42433a43ec3cb62e323a73f9882addd1e3a9411fc5a863eb,"{""b"":""X"",""c"":""heavy_hex"",""d"":9,""g"":""all"",""noise"":""uniform"",""p"":0.0005,""r"":36}",
      2048,         1,         0,   0.130,pymatching,1a946916cdf11b1a42433a43ec3cb62e323a73f9882addd1e3a9411fc5a863eb,"{""b"":""X"",""c"":""heavy_hex"",""d"":9,""g"":""all"",""noise"":""uniform"",""p"":0.0005,""r"":36}",
      2048,         0,         0,   0.124,pymatching,5c3d2edb7e647daefc391bac1490eaf6cd4615fb5913d620f03d623636fa2202,"{""b"":""Z"",""c"":""heavy_hex"",""d"":9,""g"":""all"",""noise"":""uniform"",""p"":0.0005,""r"":36}",
      3072,         7,         0,   0.186,pymatching,5c3d2edb7e647daefc391bac1490eaf6cd4615fb5913d620f03d623636fa2202,"{""b"":""Z"",""c"":""heavy_hex"",""d"":9,""g"":""all"",""noise"":""uniform"",""p"":0.0005,""r"":36}",
      2048,        21,         0,   0.168,pymatching,4b8f826578cb1a9d90f14c7a7720baae0f8344a534755c11a9935a55f1876c3e,"{""b"":""Z"",""c"":""heavy_hex"",""d"":9,""g"":""all"",""noise"":""uniform"",""p"":0.000646,""r"":36}",
      1024,         5,         0,   0.119,pymatching,38ca9e450ab35f34fb026cb1d5dd6b6fc3846903ff82baa199f773a86103948a,"{""b"":""X"",""c"":""heavy_hex"",""d"":9,""g"":""all"",""noise"":""uniform"",""p"":0.000835,""r"":36}",
      2048,        17,         0,   0.186,pymatching,4b8f826578cb1a9d90f14c7a7720baae0f8344a534755c11a9935a55f1876c3e,"{""b"":""Z"",""c"":""heavy_hex"",""d"":9,""g"":""all"",""noise"":""uniform"",""p"":0.000646,""r"":36}",
      1024,         6,         0,   0.116,pymatching,38ca9e450ab35f34fb026cb1d5dd6b6fc3846903ff82baa199f773a86103948a,"{""b"":""X"",""c"":""heavy_hex"",""d"":9,""g"":""all"",""noise"":""uniform"",""p"":0.000835,""r"":36}",
      3072,         6,         0,   0.203,pymatching,5c3d2edb7e647daefc391bac1490eaf6cd4615fb5913d620f03d623636fa2202,"{""b"":""Z"",""c"":""heavy_hex"",""d"":9,""g"":""all"",""noise"":""uniform"",""p"":0.0005,""r"":36}",
      2048,         4,         0,   0.170,pymatching,088c079d8813ecf3b99f2335573b9c45aae2df0de5ce86271f5adb6b0a3e1a01,"{""b"":""X"",""c"":""heavy_hex"",""d"":9,""g"":""all"",""noise"":""uniform"",""p"":0.000646,""r"":36}",
      2048,         5,         0,   0.126,pymatching,5c3d2edb7e647daefc391bac1490eaf6cd4615fb5913d620f03d623636fa2202,"{""b"":""Z"",""c"":""heavy_hex"",""d"":9,""g"":""all"",""noise"":""uniform"",""p"":0.0005,""r"":36}",
      3072,         0,         0,   0.191,pymatching,1a946916cdf11b1a42433a43ec3cb62e323a73f9882addd1e3a9411fc5a863eb,"{""b"":""X"",""c"":""heavy_hex"",""d"":9,""g"":""all"",""noise"":""uniform"",""p"":0.0005,""r"":36}",
      2048,         5,         0,   0.179,pymatching,088c079d8813ecf3b99f2335573b9c45aae2df0de5ce86271f5adb6b0a3e1a01,"{""b"":""X"",""c"":""heavy_hex"",""d"":9,""g"":""all"",""noise"":""uniform"",""p"":0.000646,""r"":36}",
      3072,         3,         0,   0.193,pymatching,1a946916cdf11b1a42433a43ec3cb62e323a73f9882addd1e3a9411fc5a863eb,"{""b"":""X"",""c"":""heavy_hex"",""d"":9,""g"":""all"",""noise"":""uniform"",""p"":0.0005,""r"":36}",
      1024,         1,         0,   0.118,pymatching,38ca9e450ab35f34fb026cb1d5dd6b6fc3846903ff82baa199f773a86103948a,"{""b"":""X"",""c"":""heavy_hex"",""d"":9,""g"":""all"",""noise"":""uniform"",""p"":0.000835,""r"":36}",
      3072,         0,         0,   0.201,pymatching,1a946916cdf11b1a42433a43ec3cb62e323a73f9882addd1e3a9411fc5a863eb,"{""b"":""X"",""c"":""heavy_hex"",""d"":9,""g"":""all"",""noise"":""uniform"",""p"":0.0005,""r"":36}",
      1024,         5,         0,   0.121,pymatching,38ca9e450ab35f34fb026cb1d5dd6b6fc3846903ff82baa199f773a86103948a,"{""b"":""X"",""c"":""heavy_hex"",""d"":9,""g"":""all"",""noise"":""uniform"",""p"":0.000835,""r"":36}",
      2048,        12,         0,   0.170,pymatching,4b8f826578cb1a9d90f14c7a7720baae0f8344a534755c11a9935a55f1876c3e,"{""b"":""Z"",""c"":""heavy_hex"",""d"":9,""g"":""all"",""noise"":""uniform"",""p"":0.000646,""r"":36}",
      2048,        11,         0,   0.183,pymatching,4b8f826578cb1a9d90f14c7a7720baae0f8344a534755c11a9935a55f1876c3e,"{""b"":""Z"",""c"":""heavy_hex"",""d"":9,""g"":""all"",""noise"":""uniform"",""p"":0.000646,""r"":36}",
      4096,         4,         0,   0.251,pymatching,5c3d2edb7e647daefc391bac1490eaf6cd4615fb5913d620f03d623636fa2202,"{""b"":""Z"",""c"":""heavy_hex"",""d"":9,""g"":""all"",""noise"":""uniform"",""p"":0.0005,""r"":36}",
      3072,         6,         0,   0.187,pymatching,5c3d2edb7e647daefc391bac1490eaf6cd4615fb5913d620f03d623636fa2202,"{""b"":""Z"",""c"":""heavy_hex"",""d"":9,""g"":""all"",""noise"":""uniform"",""p"":0.0005,""r"":36}",
      4096,         9,         0,   0.268,pymatching,5c3d2edb7e647daefc391bac1490eaf6cd4615fb5913d620f03d623636fa2202,"{""b"":""Z"",""c"":""heavy_hex"",""d"":9,""g"":""all"",""noise"":""uniform"",""p"":0.0005,""r"":36}",
